semana,ano,cidade,infectados
21,2012,Pacatuba,16
22,2012,Pacatuba,4
23,2012,Pacatuba,1
24,2012,Pacatuba,7
25,2012,Pacatuba,1
26,2012,Pacatuba,3
27,2012,Pacatuba,4
28,2012,Pacatuba,4
29,2012,Pacatuba,2
30,2012,Pacatuba,1
31,2012,Pacatuba,4
32,2012,Pacatuba,2
33,2012,Pacatuba,0
34,2012,Pacatuba,0
35,2012,Pacatuba,3
36,2012,Pacatuba,1
37,2012,Pacatuba,0
38,2012,Pacatuba,0
39,2012,Pacatuba,0
40,2012,Pacatuba,0
41,2012,Pacatuba,0
42,2012,Pacatuba,0
43,2012,Pacatuba,0
44,2012,Pacatuba,0
45,2012,Pacatuba,0
46,2012,Pacatuba,0
47,2012,Pacatuba,0
48,2012,Pacatuba,0
49,2012,Pacatuba,0
50,2012,Pacatuba,0
51,2012,Pacatuba,0
52,2012,Pacatuba,0
1,2013,Pacatuba,0
2,2013,Pacatuba,0
3,2013,Pacatuba,0
4,2013,Pacatuba,1
5,2013,Pacatuba,1
6,2013,Pacatuba,0
7,2013,Pacatuba,0
8,2013,Pacatuba,0
9,2013,Pacatuba,0
10,2013,Pacatuba,1
11,2013,Pacatuba,0
12,2013,Pacatuba,2
13,2013,Pacatuba,3
14,2013,Pacatuba,9
15,2013,Pacatuba,6
16,2013,Pacatuba,17
17,2013,Pacatuba,10
18,2013,Pacatuba,7
19,2013,Pacatuba,3
20,2013,Pacatuba,0
21,2013,Pacatuba,1
22,2013,Pacatuba,7
23,2013,Pacatuba,8
24,2013,Pacatuba,4
25,2013,Pacatuba,5
26,2013,Pacatuba,1
27,2013,Pacatuba,0
28,2013,Pacatuba,2
29,2013,Pacatuba,4
30,2013,Pacatuba,4
31,2013,Pacatuba,2
32,2013,Pacatuba,3
33,2013,Pacatuba,1
34,2013,Pacatuba,1
35,2013,Pacatuba,5
36,2013,Pacatuba,2
37,2013,Pacatuba,3
38,2013,Pacatuba,0
39,2013,Pacatuba,2
40,2013,Pacatuba,0
41,2013,Pacatuba,0
42,2013,Pacatuba,1
43,2013,Pacatuba,0
44,2013,Pacatuba,0
45,2013,Pacatuba,0
46,2013,Pacatuba,0
47,2013,Pacatuba,0
48,2013,Pacatuba,0
49,2013,Pacatuba,0
50,2013,Pacatuba,0
51,2013,Pacatuba,0
52,2013,Pacatuba,0
1,2014,Pacatuba,1
2,2014,Pacatuba,0
3,2014,Pacatuba,0
4,2014,Pacatuba,2
5,2014,Pacatuba,0
6,2014,Pacatuba,0
7,2014,Pacatuba,0
8,2014,Pacatuba,0
9,2014,Pacatuba,0
10,2014,Pacatuba,0
11,2014,Pacatuba,1
12,2014,Pacatuba,0
13,2014,Pacatuba,0
14,2014,Pacatuba,1
15,2014,Pacatuba,3
16,2014,Pacatuba,1
17,2014,Pacatuba,1
18,2014,Pacatuba,1
19,2014,Pacatuba,1
20,2014,Pacatuba,8
21,2014,Pacatuba,2
22,2014,Pacatuba,3
23,2014,Pacatuba,3
24,2014,Pacatuba,1
25,2014,Pacatuba,0
26,2014,Pacatuba,3
27,2014,Pacatuba,5
28,2014,Pacatuba,2
29,2014,Pacatuba,1
30,2014,Pacatuba,1
31,2014,Pacatuba,2
32,2014,Pacatuba,1
33,2014,Pacatuba,0
34,2014,Pacatuba,1
35,2014,Pacatuba,2
36,2014,Pacatuba,1
37,2014,Pacatuba,0
38,2014,Pacatuba,0
39,2014,Pacatuba,0
40,2014,Pacatuba,0
41,2014,Pacatuba,0
42,2014,Pacatuba,0
43,2014,Pacatuba,1
44,2014,Pacatuba,0
45,2014,Pacatuba,0
46,2014,Pacatuba,0
47,2014,Pacatuba,0
48,2014,Pacatuba,0
49,2014,Pacatuba,0
50,2014,Pacatuba,0
51,2014,Pacatuba,0
52,2014,Pacatuba,0
1,2015,Pacatuba,1
2,2015,Pacatuba,0
3,2015,Pacatuba,0
4,2015,Pacatuba,0
5,2015,Pacatuba,0
6,2015,Pacatuba,0
7,2015,Pacatuba,1
8,2015,Pacatuba,2
9,2015,Pacatuba,0
10,2015,Pacatuba,1
11,2015,Pacatuba,7
12,2015,Pacatuba,3
13,2015,Pacatuba,5
14,2015,Pacatuba,12
15,2015,Pacatuba,10
16,2015,Pacatuba,7
17,2015,Pacatuba,5
18,2015,Pacatuba,9
19,2015,Pacatuba,4
20,2015,Pacatuba,11
21,2015,Pacatuba,11
22,2015,Pacatuba,6
23,2015,Pacatuba,2
24,2015,Pacatuba,5
25,2015,Pacatuba,3
26,2015,Pacatuba,1
27,2015,Pacatuba,4
28,2015,Pacatuba,2
29,2015,Pacatuba,9
30,2015,Pacatuba,1
31,2015,Pacatuba,4
32,2015,Pacatuba,4
33,2015,Pacatuba,16
34,2015,Pacatuba,5
35,2015,Pacatuba,1
36,2015,Pacatuba,12
37,2015,Pacatuba,0
38,2015,Pacatuba,0
39,2015,Pacatuba,1
40,2015,Pacatuba,0
41,2015,Pacatuba,0
42,2015,Pacatuba,0
43,2015,Pacatuba,0
44,2015,Pacatuba,0
45,2015,Pacatuba,0
46,2015,Pacatuba,0
47,2015,Pacatuba,0
48,2015,Pacatuba,0
49,2015,Pacatuba,1
50,2015,Pacatuba,1
51,2015,Pacatuba,0
52,2015,Pacatuba,0
1,2016,Pacatuba,0
2,2016,Pacatuba,0
3,2016,Pacatuba,0
4,2016,Pacatuba,0
5,2016,Pacatuba,0
6,2016,Pacatuba,0
7,2016,Pacatuba,0
8,2016,Pacatuba,0
9,2016,Pacatuba,2
10,2016,Pacatuba,0
11,2016,Pacatuba,2
12,2016,Pacatuba,0
13,2016,Pacatuba,1
14,2016,Pacatuba,0
15,2016,Pacatuba,0
16,2016,Pacatuba,0
17,2016,Pacatuba,0
18,2016,Pacatuba,1
19,2016,Pacatuba,1
20,2016,Pacatuba,0
21,2016,Pacatuba,1
22,2016,Pacatuba,1
23,2016,Pacatuba,1
24,2016,Pacatuba,3
25,2016,Pacatuba,2
26,2016,Pacatuba,7
27,2016,Pacatuba,1
28,2016,Pacatuba,2
29,2016,Pacatuba,1
30,2016,Pacatuba,0
31,2016,Pacatuba,0
32,2016,Pacatuba,0
33,2016,Pacatuba,0
34,2016,Pacatuba,0
35,2016,Pacatuba,0
36,2016,Pacatuba,0
37,2016,Pacatuba,0
38,2016,Pacatuba,0
39,2016,Pacatuba,0
40,2016,Pacatuba,0
41,2016,Pacatuba,0
42,2016,Pacatuba,0
43,2016,Pacatuba,0
44,2016,Pacatuba,0
45,2016,Pacatuba,0
46,2016,Pacatuba,0
47,2016,Pacatuba,0
48,2016,Pacatuba,0
49,2016,Pacatuba,0
50,2016,Pacatuba,0
51,2016,Pacatuba,0
52,2016,Pacatuba,0
1,2017,Pacatuba,0
2,2017,Pacatuba,0
3,2017,Pacatuba,0
4,2017,Pacatuba,0
5,2017,Pacatuba,0
6,2017,Pacatuba,1
7,2017,Pacatuba,0
8,2017,Pacatuba,1
9,2017,Pacatuba,1
10,2017,Pacatuba,1
11,2017,Pacatuba,0
12,2017,Pacatuba,1
13,2017,Pacatuba,1
14,2017,Pacatuba,0
15,2017,Pacatuba,1
16,2017,Pacatuba,0
17,2017,Pacatuba,0
18,2017,Pacatuba,1
19,2017,Pacatuba,0
20,2017,Pacatuba,0
21,2017,Pacatuba,0
22,2017,Pacatuba,0
23,2017,Pacatuba,1
24,2017,Pacatuba,0
25,2017,Pacatuba,0
26,2017,Pacatuba,0
27,2017,Pacatuba,0
28,2017,Pacatuba,0
29,2017,Pacatuba,0
30,2017,Pacatuba,0
31,2017,Pacatuba,0
32,2017,Pacatuba,0
33,2017,Pacatuba,0
34,2017,Pacatuba,0
35,2017,Pacatuba,0
36,2017,Pacatuba,0
37,2017,Pacatuba,0
38,2017,Pacatuba,0
39,2017,Pacatuba,0
40,2017,Pacatuba,0
41,2017,Pacatuba,0
42,2017,Pacatuba,0
43,2017,Pacatuba,0
44,2017,Pacatuba,0
45,2017,Pacatuba,0
46,2017,Pacatuba,0
47,2017,Pacatuba,0
48,2017,Pacatuba,0
49,2017,Pacatuba,0
50,2017,Pacatuba,0
51,2017,Pacatuba,0
52,2017,Pacatuba,0
1,2018,Pacatuba,0
2,2018,Pacatuba,0
3,2018,Pacatuba,1
4,2018,Pacatuba,0
5,2018,Pacatuba,0
6,2018,Pacatuba,0
7,2018,Pacatuba,0
8,2018,Pacatuba,0
9,2018,Pacatuba,0
10,2018,Pacatuba,0
11,2018,Pacatuba,0
12,2018,Pacatuba,0
13,2018,Pacatuba,0
14,2018,Pacatuba,0
15,2018,Pacatuba,0
16,2018,Pacatuba,0
17,2018,Pacatuba,0
18,2018,Pacatuba,0
19,2018,Pacatuba,0
20,2018,Pacatuba,0
21,2018,Pacatuba,0
22,2018,Pacatuba,0
23,2018,Pacatuba,0
24,2018,Pacatuba,0
25,2018,Pacatuba,0
26,2018,Pacatuba,0
27,2018,Pacatuba,0
28,2018,Pacatuba,0
29,2018,Pacatuba,0
30,2018,Pacatuba,0
31,2018,Pacatuba,0
32,2018,Pacatuba,0
33,2018,Pacatuba,0
34,2018,Pacatuba,0
35,2018,Pacatuba,0
36,2018,Pacatuba,0
37,2018,Pacatuba,0
38,2018,Pacatuba,0
39,2018,Pacatuba,0
40,2018,Pacatuba,0
41,2018,Pacatuba,0
42,2018,Pacatuba,0
43,2018,Pacatuba,0
44,2018,Pacatuba,0
45,2018,Pacatuba,0
46,2018,Pacatuba,0
47,2018,Pacatuba,0
48,2018,Pacatuba,0
49,2018,Pacatuba,0
50,2018,Pacatuba,0
51,2018,Pacatuba,0
52,2018,Pacatuba,0
1,2019,Pacatuba,0
2,2019,Pacatuba,0
3,2019,Pacatuba,0
4,2019,Pacatuba,0
5,2019,Pacatuba,0
6,2019,Pacatuba,1
7,2019,Pacatuba,1
8,2019,Pacatuba,0
9,2019,Pacatuba,0
10,2019,Pacatuba,0
11,2019,Pacatuba,0
12,2019,Pacatuba,1
13,2019,Pacatuba,0
14,2019,Pacatuba,1
15,2019,Pacatuba,0
16,2019,Pacatuba,0
17,2019,Pacatuba,1
18,2019,Pacatuba,1
19,2019,Pacatuba,2
20,2019,Pacatuba,0
21,2019,Pacatuba,0
22,2019,Pacatuba,0
23,2019,Pacatuba,0
24,2019,Pacatuba,0
25,2019,Pacatuba,0
26,2019,Pacatuba,1
27,2019,Pacatuba,0
28,2019,Pacatuba,0
29,2019,Pacatuba,1
30,2019,Pacatuba,0
31,2019,Pacatuba,1
32,2019,Pacatuba,2
33,2019,Pacatuba,0
34,2019,Pacatuba,1
35,2019,Pacatuba,5
36,2019,Pacatuba,0
37,2019,Pacatuba,0
38,2019,Pacatuba,0
39,2019,Pacatuba,0
40,2019,Pacatuba,0
41,2019,Pacatuba,0
42,2019,Pacatuba,0
43,2019,Pacatuba,0
44,2019,Pacatuba,0
45,2019,Pacatuba,0
46,2019,Pacatuba,0
47,2019,Pacatuba,0
48,2019,Pacatuba,0
49,2019,Pacatuba,0
50,2019,Pacatuba,0
51,2019,Pacatuba,0
52,2019,Pacatuba,0
1,2008,Quixeramobim,0
2,2008,Quixeramobim,6
3,2008,Quixeramobim,2
4,2008,Quixeramobim,4
5,2008,Quixeramobim,2
6,2008,Quixeramobim,3
7,2008,Quixeramobim,2
8,2008,Quixeramobim,0
9,2008,Quixeramobim,2
10,2008,Quixeramobim,0
11,2008,Quixeramobim,6
12,2008,Quixeramobim,2
13,2008,Quixeramobim,6
14,2008,Quixeramobim,18
15,2008,Quixeramobim,22
16,2008,Quixeramobim,14
17,2008,Quixeramobim,26
18,2008,Quixeramobim,16
19,2008,Quixeramobim,12
20,2008,Quixeramobim,22
21,2008,Quixeramobim,26
22,2008,Quixeramobim,20
23,2008,Quixeramobim,16
24,2008,Quixeramobim,21
25,2008,Quixeramobim,10
26,2008,Quixeramobim,11
27,2008,Quixeramobim,5
28,2008,Quixeramobim,6
29,2008,Quixeramobim,5
30,2008,Quixeramobim,10
31,2008,Quixeramobim,6
32,2008,Quixeramobim,2
33,2008,Quixeramobim,2
34,2008,Quixeramobim,8
35,2008,Quixeramobim,0
36,2008,Quixeramobim,2
37,2008,Quixeramobim,0
38,2008,Quixeramobim,0
39,2008,Quixeramobim,0
40,2008,Quixeramobim,0
41,2008,Quixeramobim,0
42,2008,Quixeramobim,0
43,2008,Quixeramobim,0
44,2008,Quixeramobim,0
45,2008,Quixeramobim,0
46,2008,Quixeramobim,0
47,2008,Quixeramobim,0
48,2008,Quixeramobim,0
49,2008,Quixeramobim,0
50,2008,Quixeramobim,0
51,2008,Quixeramobim,0
52,2008,Quixeramobim,0
1,2009,Quixeramobim,0
2,2009,Quixeramobim,0
3,2009,Quixeramobim,0
4,2009,Quixeramobim,0
5,2009,Quixeramobim,2
6,2009,Quixeramobim,0
7,2009,Quixeramobim,0
8,2009,Quixeramobim,0
9,2009,Quixeramobim,0
10,2009,Quixeramobim,0
11,2009,Quixeramobim,4
12,2009,Quixeramobim,2
13,2009,Quixeramobim,2
14,2009,Quixeramobim,0
15,2009,Quixeramobim,0
16,2009,Quixeramobim,0
17,2009,Quixeramobim,0
18,2009,Quixeramobim,0
19,2009,Quixeramobim,0
20,2009,Quixeramobim,0
21,2009,Quixeramobim,0
22,2009,Quixeramobim,0
23,2009,Quixeramobim,0
24,2009,Quixeramobim,0
25,2009,Quixeramobim,0
26,2009,Quixeramobim,0
27,2009,Quixeramobim,2
28,2009,Quixeramobim,0
29,2009,Quixeramobim,0
30,2009,Quixeramobim,0
31,2009,Quixeramobim,0
32,2009,Quixeramobim,0
33,2009,Quixeramobim,0
34,2009,Quixeramobim,0
35,2009,Quixeramobim,0
36,2009,Quixeramobim,0
37,2009,Quixeramobim,0
38,2009,Quixeramobim,0
39,2009,Quixeramobim,0
40,2009,Quixeramobim,0
41,2009,Quixeramobim,0
42,2009,Quixeramobim,0
43,2009,Quixeramobim,0
44,2009,Quixeramobim,0
45,2009,Quixeramobim,0
46,2009,Quixeramobim,0
47,2009,Quixeramobim,0
48,2009,Quixeramobim,0
49,2009,Quixeramobim,0
50,2009,Quixeramobim,0
51,2009,Quixeramobim,2
52,2009,Quixeramobim,0
1,2010,Quixeramobim,2
2,2010,Quixeramobim,0
3,2010,Quixeramobim,0
4,2010,Quixeramobim,0
5,2010,Quixeramobim,0
6,2010,Quixeramobim,0
7,2010,Quixeramobim,0
8,2010,Quixeramobim,0
9,2010,Quixeramobim,0
10,2010,Quixeramobim,0
11,2010,Quixeramobim,0
12,2010,Quixeramobim,0
13,2010,Quixeramobim,0
14,2010,Quixeramobim,0
15,2010,Quixeramobim,2
16,2010,Quixeramobim,0
17,2010,Quixeramobim,0
18,2010,Quixeramobim,0
19,2010,Quixeramobim,0
20,2010,Quixeramobim,0
21,2010,Quixeramobim,2
22,2010,Quixeramobim,0
23,2010,Quixeramobim,0
24,2010,Quixeramobim,2
25,2010,Quixeramobim,0
26,2010,Quixeramobim,0
27,2010,Quixeramobim,4
28,2010,Quixeramobim,4
29,2010,Quixeramobim,0
30,2010,Quixeramobim,0
31,2010,Quixeramobim,0
32,2010,Quixeramobim,2
33,2010,Quixeramobim,0
34,2010,Quixeramobim,0
35,2010,Quixeramobim,0
36,2010,Quixeramobim,0
37,2010,Quixeramobim,0
38,2010,Quixeramobim,0
39,2010,Quixeramobim,0
40,2010,Quixeramobim,0
41,2010,Quixeramobim,0
42,2010,Quixeramobim,0
43,2010,Quixeramobim,0
44,2010,Quixeramobim,0
45,2010,Quixeramobim,0
46,2010,Quixeramobim,0
47,2010,Quixeramobim,0
48,2010,Quixeramobim,0
49,2010,Quixeramobim,0
50,2010,Quixeramobim,0
51,2010,Quixeramobim,0
52,2010,Quixeramobim,0
1,2011,Quixeramobim,0
2,2011,Quixeramobim,2
3,2011,Quixeramobim,0
4,2011,Quixeramobim,0
5,2011,Quixeramobim,6
6,2011,Quixeramobim,4
7,2011,Quixeramobim,4
8,2011,Quixeramobim,2
9,2011,Quixeramobim,10
10,2011,Quixeramobim,8
11,2011,Quixeramobim,25
12,2011,Quixeramobim,7
13,2011,Quixeramobim,7
14,2011,Quixeramobim,9
15,2011,Quixeramobim,9
16,2011,Quixeramobim,8
17,2011,Quixeramobim,9
18,2011,Quixeramobim,10
19,2011,Quixeramobim,0
20,2011,Quixeramobim,1
21,2011,Quixeramobim,3
22,2011,Quixeramobim,4
23,2011,Quixeramobim,5
24,2011,Quixeramobim,1
25,2011,Quixeramobim,5
26,2011,Quixeramobim,3
27,2011,Quixeramobim,2
28,2011,Quixeramobim,0
29,2011,Quixeramobim,1
30,2011,Quixeramobim,0
31,2011,Quixeramobim,0
32,2011,Quixeramobim,0
33,2011,Quixeramobim,2
34,2011,Quixeramobim,0
35,2011,Quixeramobim,0
36,2011,Quixeramobim,1
37,2011,Quixeramobim,0
38,2011,Quixeramobim,0
39,2011,Quixeramobim,2
40,2011,Quixeramobim,0
41,2011,Quixeramobim,0
42,2011,Quixeramobim,0
43,2011,Quixeramobim,0
44,2011,Quixeramobim,0
45,2011,Quixeramobim,0
46,2011,Quixeramobim,0
47,2011,Quixeramobim,0
48,2011,Quixeramobim,0
49,2011,Quixeramobim,0
50,2011,Quixeramobim,0
51,2011,Quixeramobim,0
52,2011,Quixeramobim,0
1,2012,Quixeramobim,0
2,2012,Quixeramobim,0
3,2012,Quixeramobim,0
4,2012,Quixeramobim,0
5,2012,Quixeramobim,0
6,2012,Quixeramobim,0
7,2012,Quixeramobim,0
8,2012,Quixeramobim,0
9,2012,Quixeramobim,0
10,2012,Quixeramobim,1
11,2012,Quixeramobim,0
12,2012,Quixeramobim,1
13,2012,Quixeramobim,4
14,2012,Quixeramobim,7
15,2012,Quixeramobim,3
16,2012,Quixeramobim,9
17,2012,Quixeramobim,10
18,2012,Quixeramobim,4
19,2012,Quixeramobim,11
20,2012,Quixeramobim,6
21,2012,Quixeramobim,10
22,2012,Quixeramobim,3
23,2012,Quixeramobim,1
24,2012,Quixeramobim,2
25,2012,Quixeramobim,0
26,2012,Quixeramobim,2
27,2012,Quixeramobim,2
28,2012,Quixeramobim,2
29,2012,Quixeramobim,2
30,2012,Quixeramobim,1
31,2012,Quixeramobim,0
32,2012,Quixeramobim,1
33,2012,Quixeramobim,0
34,2012,Quixeramobim,0
35,2012,Quixeramobim,0
36,2012,Quixeramobim,1
37,2012,Quixeramobim,1
38,2012,Quixeramobim,0
39,2012,Quixeramobim,0
40,2012,Quixeramobim,0
41,2012,Quixeramobim,0
42,2012,Quixeramobim,0
43,2012,Quixeramobim,0
44,2012,Quixeramobim,0
45,2012,Quixeramobim,0
46,2012,Quixeramobim,0
47,2012,Quixeramobim,0
48,2012,Quixeramobim,0
49,2012,Quixeramobim,0
50,2012,Quixeramobim,0
51,2012,Quixeramobim,0
52,2012,Quixeramobim,0
1,2013,Quixeramobim,0
2,2013,Quixeramobim,1
3,2013,Quixeramobim,0
4,2013,Quixeramobim,0
5,2013,Quixeramobim,0
6,2013,Quixeramobim,0
7,2013,Quixeramobim,0
8,2013,Quixeramobim,0
9,2013,Quixeramobim,0
10,2013,Quixeramobim,0
11,2013,Quixeramobim,0
12,2013,Quixeramobim,0
13,2013,Quixeramobim,0
14,2013,Quixeramobim,2
15,2013,Quixeramobim,0
16,2013,Quixeramobim,0
17,2013,Quixeramobim,0
18,2013,Quixeramobim,1
19,2013,Quixeramobim,2
20,2013,Quixeramobim,2
21,2013,Quixeramobim,1
22,2013,Quixeramobim,1
23,2013,Quixeramobim,0
24,2013,Quixeramobim,1
25,2013,Quixeramobim,2
26,2013,Quixeramobim,1
27,2013,Quixeramobim,0
28,2013,Quixeramobim,1
29,2013,Quixeramobim,8
30,2013,Quixeramobim,2
31,2013,Quixeramobim,1
32,2013,Quixeramobim,6
33,2013,Quixeramobim,1
34,2013,Quixeramobim,2
35,2013,Quixeramobim,1
36,2013,Quixeramobim,0
37,2013,Quixeramobim,0
38,2013,Quixeramobim,0
39,2013,Quixeramobim,0
40,2013,Quixeramobim,0
41,2013,Quixeramobim,1
42,2013,Quixeramobim,0
43,2013,Quixeramobim,0
44,2013,Quixeramobim,0
45,2013,Quixeramobim,0
46,2013,Quixeramobim,0
47,2013,Quixeramobim,0
48,2013,Quixeramobim,0
49,2013,Quixeramobim,0
50,2013,Quixeramobim,0
51,2013,Quixeramobim,0
52,2013,Quixeramobim,0
1,2014,Quixeramobim,0
2,2014,Quixeramobim,0
3,2014,Quixeramobim,0
4,2014,Quixeramobim,0
5,2014,Quixeramobim,0
6,2014,Quixeramobim,0
7,2014,Quixeramobim,0
8,2014,Quixeramobim,0
9,2014,Quixeramobim,2
10,2014,Quixeramobim,0
11,2014,Quixeramobim,0
12,2014,Quixeramobim,2
13,2014,Quixeramobim,0
14,2014,Quixeramobim,0
15,2014,Quixeramobim,0
16,2014,Quixeramobim,0
17,2014,Quixeramobim,0
18,2014,Quixeramobim,0
19,2014,Quixeramobim,1
20,2014,Quixeramobim,0
21,2014,Quixeramobim,0
22,2014,Quixeramobim,0
23,2014,Quixeramobim,0
24,2014,Quixeramobim,0
25,2014,Quixeramobim,0
26,2014,Quixeramobim,0
27,2014,Quixeramobim,4
28,2014,Quixeramobim,0
29,2014,Quixeramobim,3
30,2014,Quixeramobim,2
31,2014,Quixeramobim,0
32,2014,Quixeramobim,3
33,2014,Quixeramobim,2
34,2014,Quixeramobim,4
35,2014,Quixeramobim,2
36,2014,Quixeramobim,3
37,2014,Quixeramobim,8
38,2014,Quixeramobim,11
39,2014,Quixeramobim,10
40,2014,Quixeramobim,1
41,2014,Quixeramobim,4
42,2014,Quixeramobim,5
43,2014,Quixeramobim,3
44,2014,Quixeramobim,1
45,2014,Quixeramobim,6
46,2014,Quixeramobim,4
47,2014,Quixeramobim,8
48,2014,Quixeramobim,2
49,2014,Quixeramobim,1
50,2014,Quixeramobim,0
51,2014,Quixeramobim,0
52,2014,Quixeramobim,1
1,2015,Quixeramobim,0
2,2015,Quixeramobim,4
3,2015,Quixeramobim,1
4,2015,Quixeramobim,2
5,2015,Quixeramobim,5
6,2015,Quixeramobim,7
7,2015,Quixeramobim,10
8,2015,Quixeramobim,7
9,2015,Quixeramobim,5
10,2015,Quixeramobim,9
11,2015,Quixeramobim,13
12,2015,Quixeramobim,17
13,2015,Quixeramobim,11
14,2015,Quixeramobim,10
15,2015,Quixeramobim,17
16,2015,Quixeramobim,13
17,2015,Quixeramobim,4
18,2015,Quixeramobim,11
19,2015,Quixeramobim,14
20,2015,Quixeramobim,6
21,2015,Quixeramobim,5
22,2015,Quixeramobim,0
23,2015,Quixeramobim,2
24,2015,Quixeramobim,3
25,2015,Quixeramobim,0
26,2015,Quixeramobim,0
27,2015,Quixeramobim,2
28,2015,Quixeramobim,1
29,2015,Quixeramobim,0
30,2015,Quixeramobim,0
31,2015,Quixeramobim,0
32,2015,Quixeramobim,0
33,2015,Quixeramobim,0
34,2015,Quixeramobim,0
35,2015,Quixeramobim,0
36,2015,Quixeramobim,0
37,2015,Quixeramobim,0
38,2015,Quixeramobim,0
39,2015,Quixeramobim,0
40,2015,Quixeramobim,0
41,2015,Quixeramobim,0
42,2015,Quixeramobim,0
43,2015,Quixeramobim,0
44,2015,Quixeramobim,0
45,2015,Quixeramobim,0
46,2015,Quixeramobim,0
47,2015,Quixeramobim,0
48,2015,Quixeramobim,0
49,2015,Quixeramobim,0
50,2015,Quixeramobim,0
51,2015,Quixeramobim,0
52,2015,Quixeramobim,0
1,2016,Quixeramobim,0
2,2016,Quixeramobim,0
3,2016,Quixeramobim,0
4,2016,Quixeramobim,0
5,2016,Quixeramobim,0
6,2016,Quixeramobim,0
7,2016,Quixeramobim,0
8,2016,Quixeramobim,0
9,2016,Quixeramobim,0
10,2016,Quixeramobim,0
11,2016,Quixeramobim,0
12,2016,Quixeramobim,0
13,2016,Quixeramobim,1
14,2016,Quixeramobim,1
15,2016,Quixeramobim,1
16,2016,Quixeramobim,1
17,2016,Quixeramobim,7
18,2016,Quixeramobim,4
19,2016,Quixeramobim,15
20,2016,Quixeramobim,3
21,2016,Quixeramobim,1
22,2016,Quixeramobim,7
23,2016,Quixeramobim,12
24,2016,Quixeramobim,36
25,2016,Quixeramobim,45
26,2016,Quixeramobim,19
27,2016,Quixeramobim,4
28,2016,Quixeramobim,3
29,2016,Quixeramobim,4
30,2016,Quixeramobim,4
31,2016,Quixeramobim,0
32,2016,Quixeramobim,0
33,2016,Quixeramobim,1
34,2016,Quixeramobim,0
35,2016,Quixeramobim,1
36,2016,Quixeramobim,0
37,2016,Quixeramobim,1
38,2016,Quixeramobim,0
39,2016,Quixeramobim,0
40,2016,Quixeramobim,0
41,2016,Quixeramobim,0
42,2016,Quixeramobim,0
43,2016,Quixeramobim,0
44,2016,Quixeramobim,0
45,2016,Quixeramobim,0
46,2016,Quixeramobim,0
47,2016,Quixeramobim,0
48,2016,Quixeramobim,0
49,2016,Quixeramobim,0
50,2016,Quixeramobim,0
51,2016,Quixeramobim,0
52,2016,Quixeramobim,0
1,2017,Quixeramobim,1
2,2017,Quixeramobim,1
3,2017,Quixeramobim,0
4,2017,Quixeramobim,1
5,2017,Quixeramobim,2
6,2017,Quixeramobim,0
7,2017,Quixeramobim,1
8,2017,Quixeramobim,35
9,2017,Quixeramobim,32
10,2017,Quixeramobim,13
11,2017,Quixeramobim,6
12,2017,Quixeramobim,6
13,2017,Quixeramobim,7
14,2017,Quixeramobim,2
15,2017,Quixeramobim,3
16,2017,Quixeramobim,4
17,2017,Quixeramobim,13
18,2017,Quixeramobim,21
19,2017,Quixeramobim,20
20,2017,Quixeramobim,14
21,2017,Quixeramobim,2
22,2017,Quixeramobim,5
23,2017,Quixeramobim,6
24,2017,Quixeramobim,2
25,2017,Quixeramobim,4
26,2017,Quixeramobim,3
27,2017,Quixeramobim,6
28,2017,Quixeramobim,3
29,2017,Quixeramobim,2
30,2017,Quixeramobim,0
31,2017,Quixeramobim,0
32,2017,Quixeramobim,2
33,2017,Quixeramobim,1
34,2017,Quixeramobim,0
35,2017,Quixeramobim,0
36,2017,Quixeramobim,0
37,2017,Quixeramobim,0
38,2017,Quixeramobim,0
39,2017,Quixeramobim,0
40,2017,Quixeramobim,0
41,2017,Quixeramobim,0
42,2017,Quixeramobim,0
43,2017,Quixeramobim,0
44,2017,Quixeramobim,0
45,2017,Quixeramobim,0
46,2017,Quixeramobim,0
47,2017,Quixeramobim,0
48,2017,Quixeramobim,0
49,2017,Quixeramobim,0
50,2017,Quixeramobim,0
51,2017,Quixeramobim,0
52,2017,Quixeramobim,0
1,2018,Quixeramobim,0
2,2018,Quixeramobim,0
3,2018,Quixeramobim,0
4,2018,Quixeramobim,0
5,2018,Quixeramobim,1
6,2018,Quixeramobim,0
7,2018,Quixeramobim,0
8,2018,Quixeramobim,1
9,2018,Quixeramobim,1
10,2018,Quixeramobim,0
11,2018,Quixeramobim,2
12,2018,Quixeramobim,0
13,2018,Quixeramobim,0
14,2018,Quixeramobim,2
15,2018,Quixeramobim,1
16,2018,Quixeramobim,11
17,2018,Quixeramobim,4
18,2018,Quixeramobim,2
19,2018,Quixeramobim,0
20,2018,Quixeramobim,0
21,2018,Quixeramobim,1
22,2018,Quixeramobim,3
23,2018,Quixeramobim,5
24,2018,Quixeramobim,2
25,2018,Quixeramobim,6
26,2018,Quixeramobim,2
27,2018,Quixeramobim,2
28,2018,Quixeramobim,1
29,2018,Quixeramobim,0
30,2018,Quixeramobim,0
31,2018,Quixeramobim,0
32,2018,Quixeramobim,0
33,2018,Quixeramobim,2
34,2018,Quixeramobim,0
35,2018,Quixeramobim,1
36,2018,Quixeramobim,0
37,2018,Quixeramobim,1
38,2018,Quixeramobim,0
39,2018,Quixeramobim,0
40,2018,Quixeramobim,0
41,2018,Quixeramobim,0
42,2018,Quixeramobim,0
